confidence,id,metadata,source_id,target_id,type
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 51}",FamiliesSmall,CommunityExecutivesHigh-Risk Communities Spotlight Resources & Tools Resources & Tools All Resources & Tools Services Programs Resources Training Groups News & Events News & Events News Events Cybersecurity Alerts & Advisories,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",CommunityExecutivesHigh-Risk Communities Spotlight Resources & Tools Resources & Tools All Resources & Tools Services Programs Resources Training Groups News & Events News & Events News Events Cybersecurity Alerts & Advisories,Directives Request,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",CommunityExecutivesHigh-Risk Communities Spotlight Resources & Tools Resources & Tools All Resources & Tools Services Programs Resources Training Groups News & Events News & Events News Events Cybersecurity Alerts & Advisories,Congressional Testimony CISA Conferences CISA,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",Directives Request,Congressional Testimony CISA Conferences CISA,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 85}",Divisions & Offices Regions Leadership Doing Business,Accountability Policies & Plans,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 9}",Accountability Policies & Plans,Cyber ServicesSecure,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 40}",Accountability Policies & Plans,Holiday Online Shopping SafetyShields UpReport',related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",Cyber ServicesSecure,Holiday Online Shopping SafetyShields UpReport',related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 85}",Holiday Online Shopping SafetyShields UpReport',2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,914,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",Cyber Issue,Breadcrumb Home News & Events Cybersecurity Alerts & Advisories,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 62}",Breadcrumb Home News & Events Cybersecurity Alerts & Advisories,end_index=1939,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",end_index=1939,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",end_index=1939,118,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,118,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Territorial Government Co-Sealers,Partners Cyber National Mission Force Federal Bureau of Investigation Federal Civilian Executive Branch Agencies,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",Partners Cyber National Mission Force Federal Bureau of Investigation Federal Civilian Executive Branch Agencies,Five,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 61}",Partners Cyber National Mission Force Federal Bureau of Investigation Federal Civilian Executive Branch Agencies,Analysis Center National Security Agency Office,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 56}",Five,Analysis Center National Security Agency Office,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 32}",Analysis Center National Security Agency Office,United States,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",Analysis Center National Security Agency Office,States Cyber Command MITRE ATT&CK,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",United States,States Cyber Command MITRE ATT&CK,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 98}",United States,Command and Control (TA0011) Credential Access,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 45}",States Cyber Command MITRE ATT&CK,Command and Control (TA0011) Credential Access,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",Command and Control (TA0011) Credential Access,Discovery,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 67}",Discovery,Initial Access,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 91}",Discovery,Lateral Movement,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",Initial Access,Lateral Movement,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",Resource Development,Nation-State,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 29}",Resource Development,China,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",Resource Development,Iran,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 40}",Resource Development,North Korea,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 67}",Resource Development,Year 2025 2024 2023 2022 2021 2020 2019 2018 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 7}",Nation-State,China,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 13}",Nation-State,Iran,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 18}",Nation-State,North Korea,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 45}",Nation-State,Year 2025 2024 2023 2022 2021 2020 2019 2018 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",China,Iran,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",China,North Korea,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 33}",China,Year 2025 2024 2023 2022 2021 2020 2019 2018 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",Iran,North Korea,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 28}",Iran,Year 2025 2024 2023 2022 2021 2020 2019 2018 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",North Korea,Year 2025 2024 2023 2022 2021 2020 2019 2018 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",Year 2025 2024 2023 2022 2021 2020 2019 2018 2017 2016 2015 2014 2013 2012 2011 2010 2009 2008 2007,2006 2005 2004,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",Energy Sector Financial Services',1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,1459,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",Agriculture Sector Government Services,Healthcare,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",Cybersecurity Best Practices Incident Detection,Prevention Information Sharing Medical Technology Organizations,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 41}",Prevention Information Sharing Medical Technology Organizations,Ransomware Zero Trust Industrial Control Systems Securing Networks Critical Infrastructure Security,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 33}",Ransomware Zero Trust Industrial Control Systems Securing Networks Critical Infrastructure Security,Collaboration Risk Management Information and Communications Technology Supply Chain Security Cyber Threats,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 44}",Collaboration Risk Management Information and Communications Technology Supply Chain Security Cyber Threats,45,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",Collaboration Risk Management Information and Communications Technology Supply Chain Security Cyber Threats,Mitsubishi Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",Collaboration Risk Management Information and Communications Technology Supply Chain Security Cyber Threats,44,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 73}",Collaboration Risk Management Information and Communications Technology Supply Chain Security Cyber Threats,Schneider Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",Collaboration Risk Management Information and Communications Technology Supply Chain Security Cyber Threats,41,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",Collaboration Risk Management Information and Communications Technology Supply Chain Security Cyber Threats,Siemens,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",45,Mitsubishi Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",45,44,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 27}",45,Schneider Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 47}",45,41,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 51}",45,Siemens,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 60}",45,38,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Mitsubishi Electric,44,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",Mitsubishi Electric,Schneider Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 26}",Mitsubishi Electric,41,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",Mitsubishi Electric,Siemens,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 39}",Mitsubishi Electric,38,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",44,Schneider Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",44,41,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 26}",44,Siemens,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 35}",44,38,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Schneider Electric,41,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",Schneider Electric,Siemens,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",Schneider Electric,38,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",41,Siemens,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",41,38,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Siemens,38,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 92}",Siemens,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 88}",38,1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,919,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",33,Delta Electronics,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 21}",33,25,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 25}",33,ABB,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",33,13,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 34}",33,ICONICS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 43}",33,Mitsubishi Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 64}",33,11,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 68}",33,Fuji Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 83}",33,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Delta Electronics,25,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",Delta Electronics,ABB,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",Delta Electronics,13,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",Delta Electronics,ICONICS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",Delta Electronics,Mitsubishi Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 45}",Delta Electronics,11,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 49}",Delta Electronics,Fuji Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 64}",Delta Electronics,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",Delta Electronics,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 89}",Delta Electronics,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",25,ABB,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 7}",25,13,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",25,ICONICS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",25,Mitsubishi Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 41}",25,11,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 45}",25,Fuji Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 60}",25,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 82}",25,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 85}",25,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",ABB,13,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",ABB,ICONICS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",ABB,Mitsubishi Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",ABB,11,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 40}",ABB,Fuji Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 55}",ABB,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 77}",ABB,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 80}",ABB,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",13,ICONICS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",13,Mitsubishi Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 32}",13,11,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",13,Fuji Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 51}",13,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 73}",13,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 76}",13,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",13,Johnson Controls Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",ICONICS,Mitsubishi Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",ICONICS,11,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 27}",ICONICS,Fuji Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}",ICONICS,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 64}",ICONICS,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 67}",ICONICS,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 88}",ICONICS,Johnson Controls Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Mitsubishi Electric,11,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",Mitsubishi Electric,Fuji Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 21}",Mitsubishi Electric,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 43}",Mitsubishi Electric,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",Mitsubishi Electric,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 67}",Mitsubishi Electric,Johnson Controls Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",11,Fuji Electric,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",11,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 39}",11,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}",11,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",11,Johnson Controls Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",11,6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 99}",11,Festo,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Fuji Electric,10,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",Fuji Electric,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 27}",Fuji Electric,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",Fuji Electric,Johnson Controls Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 81}",Fuji Electric,6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",Fuji Electric,Festo,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",Fuji Electric,Advantech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",10,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",10,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 44}",10,Johnson Controls Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 77}",10,6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 80}",10,Festo,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",10,Advantech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",7,Johnson Controls,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",7,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",7,Johnson Controls Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 56}",7,6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 59}",7,Festo,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",7,Advantech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 80}",7,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 83}",7,SUBNET Solutions Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Johnson Controls,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Johnson Controls,Johnson Controls Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 38}",Johnson Controls,6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 41}",Johnson Controls,Festo,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 51}",Johnson Controls,Advantech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 62}",Johnson Controls,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",Johnson Controls,SUBNET Solutions Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",Johnson Controls,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",7,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Johnson Controls Inc.,7,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",Johnson Controls Inc.,6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",Johnson Controls Inc.,Festo,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 25}",Johnson Controls Inc.,Advantech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",Johnson Controls Inc.,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 39}",Johnson Controls Inc.,SUBNET Solutions Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 70}",Johnson Controls Inc.,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",Johnson Controls Inc.,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",Johnson Controls Inc.,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 91}",7,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",7,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",6,Festo,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 9}",6,6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",6,Advantech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",6,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 26}",6,SUBNET Solutions Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 57}",6,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 81}",6,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",6,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",6,HMS Networks,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Festo,6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Festo,Advantech,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",Festo,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 19}",Festo,SUBNET Solutions Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 50}",Festo,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 74}",Festo,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 77}",Festo,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 89}",Festo,HMS Networks,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Advantech,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Advantech,SUBNET Solutions Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",Advantech,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 60}",Advantech,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",Advantech,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 75}",Advantech,HMS Networks,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 92}",Advantech,Honeywell,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",5,SUBNET Solutions Inc.,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 25}",5,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 33}",5,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 57}",5,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 60}",5,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 72}",5,HMS Networks,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 89}",5,Honeywell,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",SUBNET Solutions Inc.,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",SUBNET Solutions Inc.,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 34}",SUBNET Solutions Inc.,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",SUBNET Solutions Inc.,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 49}",SUBNET Solutions Inc.,HMS Networks,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 66}",SUBNET Solutions Inc.,Honeywell,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 92}",SUBNET Solutions Inc.,National Instruments,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 89}",5,National Instruments,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 12}",4,4,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",4,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 26}",4,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 38}",4,HMS Networks,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 55}",4,Honeywell,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 81}",4,National Instruments,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",3,Emerson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",3,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",3,HMS Networks,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 31}",3,Honeywell,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 57}",3,National Instruments,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Emerson,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",Emerson,HMS Networks,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",Emerson,Honeywell,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",Emerson,National Instruments,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",HMS Networks,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",HMS Networks,Honeywell,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 31}",HMS Networks,National Instruments,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 98}",HMS Networks,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 95}",3,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Honeywell,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",Honeywell,National Instruments,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 84}",Honeywell,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 95}",Honeywell,Becton,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 92}",3,Becton,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 88}",3,Dickinson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",National Instruments,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 47}",National Instruments,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 58}",National Instruments,Becton,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 66}",National Instruments,Dickinson,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 89}",National Instruments,BD,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",3,BD,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 7}",2,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",2,Becton,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 18}",2,Dickinson,related_to
